Time (s),Sensor Value (Newtons)
0.0,0.6364881910679879
0.0,0.6364881910679879
0.06089973449707031,0.6364881910679879
0.11905264854431152,0.6364881910679879
0.1798536777496338,0.6364881910679879
0.23959636688232422,0.6364881910679879
0.2993924617767334,0.6364881910679879
0.35932445526123047,0.6364881910679879
0.4197540283203125,0.6364881910679879
0.479841947555542,0.6364881910679879
0.5400943756103516,0.6364881910679879
0.5400943756103516,0.6364881910679879
0.60080885887146,0.6364881910679879
0.6593112945556641,0.6364881910679879
0.7201485633850098,0.6364881910679879
0.7796525955200195,0.6364881910679879
0.8401908874511719,0.6364881910679879
0.9000959396362305,0.6364881910679879
0.9600334167480469,0.6364881910679879
1.079291820526123,0.6364881910679879
1.079291820526123,0.6364881910679879
1.1392180919647217,0.6364881910679879
1.1997735500335693,0.6364881910679879
1.259450912475586,0.6364881910679879
1.2604527473449707,0.6364881910679879
1.3197314739227295,0.6364881910679879
1.3802165985107422,0.6364881910679879
1.4394025802612305,0.6364881910679879
1.4997007846832275,0.6364881910679879
1.5600152015686035,0.6364881910679879
1.6194250583648682,0.6364881910679879
1.6790685653686523,0.6364881910679879
1.7396326065063477,0.6364881910679879
1.7996819019317627,0.6364881910679879
1.859464406967163,0.6364881910679879
1.919368028640747,0.6364881910679879
1.9203987121582031,0.6364881910679879
1.9796106815338135,0.6364881910679879
2.039604663848877,0.6364881910679879
2.099484920501709,0.6364881910679879
2.1596248149871826,0.6364881910679879
2.2201104164123535,0.6364881910679879
2.2800309658050537,0.6364881910679879
2.3397605419158936,0.6364881910679879
2.399263620376587,0.6364881910679879
2.4593472480773926,0.6364881910679879
2.519535541534424,0.6364881910679879
2.57947039604187,0.6364881910679879
2.6399941444396973,0.6364881910679879
2.6399941444396973,0.6364881910679879
2.7001748085021973,0.6364881910679879
2.7603185176849365,0.6364881910679879
2.8195347785949707,0.6364881910679879
2.8799195289611816,0.6364881910679879
2.9397850036621094,0.6364881910679879
3.0000274181365967,0.6364881910679879
3.0601980686187744,0.6364881910679879
3.120143413543701,0.6364881910679879
3.1796786785125732,0.6364881910679879
3.2394425868988037,0.6364881910679879
3.3002538681030273,0.6364881910679879
3.3002538681030273,0.6364881910679879
3.3599486351013184,0.6364881910679879
3.4198081493377686,0.6364881910679879
3.4802472591400146,0.6364881910679879
3.539797306060791,0.6364881910679879
3.5999929904937744,0.6364881910679879
3.6602210998535156,0.6364881910679879
3.7194125652313232,0.6364881910679879
3.779463291168213,0.6364881910679879
3.8402836322784424,0.6364881910679879
3.9012835025787354,0.6364881910679879
3.9597387313842773,0.6364881910679879
3.9609100818634033,0.6364881910679879
4.020095348358154,0.6364881910679879
4.079909324645996,0.6364881910679879
4.139261960983276,0.6364881910679879
4.199509382247925,0.6364881910679879
4.259484052658081,0.6364881910679879
4.319490671157837,0.6364881910679879
4.379776477813721,0.6364881910679879
4.439585208892822,0.6364881910679879
4.500234365463257,0.6364881910679879
4.560063123703003,0.6364881910679879
4.619424343109131,0.6364881910679879
4.620423793792725,0.6364881910679879
4.680279731750488,0.6364881910679879
4.740228891372681,0.6364881910679879
4.799854755401611,0.6364881910679879
4.860265493392944,0.6364881910679879
